,x,confonder,y
0,0.8954149257602346,-0.7932469576273239,-0.6258318118052859
1,0.5843324682665371,0.1208353033817267,1.3404387286432564
2,1.5316756460180896,-0.3417565862113399,4.387268645691068
3,-0.4055249154729098,-0.3509399604127352,-1.1417567622937816
4,0.5143390921831714,0.8342085508924127,4.349936997387168
5,0.15647155134696067,-2.240952043646326,2.0324635527730974
6,0.45095753433773184,0.4335126574453745,-0.12273298000250965
7,-0.447036243885204,-0.34922242512566554,-1.098520829775399
8,-0.3956660575869775,0.4951763021082134,1.2560286596719348
9,0.19331253385958158,0.6836414455557616,1.3501520449604971
10,-0.040081710884208754,0.04648104932808541,2.498960334228127
11,0.6786235956858202,-0.5932643642808395,2.2888025316251204
12,-0.7444019169043865,0.5384226081328922,1.7428652314409563
13,-0.6633231744924023,0.019529595248961383,0.8702534773362898
14,-0.4487881217246599,-1.8163535799734813,0.5577122405617577
15,-1.1941651532862703,0.5944094317262238,-0.43076794534701635
16,2.2919519939397395,0.1122319089817977,1.0313095373469867
17,2.6419030434450823,0.5139380635505025,1.7823824956487062
18,-0.33240505508027307,-0.31031276208380026,1.6230970876015665
19,1.9313941132827568,0.743656413811819,2.074946628163763
20,-0.6474188757602888,1.2902854834053004,0.5361353288446993
21,-0.47176473706702304,-2.1963291758751864,0.803756381473825
22,0.8544545571858746,-0.03989505206177299,1.5536635277121844
23,-0.502331991779949,-0.381051979016016,1.0918742636484149
24,1.68194199456168,-0.23913531620748824,2.001151836716331
25,-0.02002790843513169,0.02657954540751314,2.741816181263
26,0.8635248047822613,-1.2100761958848985,0.0858137926586292
27,1.1318077245284694,0.10388876351990466,2.033088664130796
28,0.3759255877489724,0.41009378137149394,1.6436424535380596
29,1.19783344334322,-0.5546350588528607,-1.0222791544989975
30,-0.710539005374203,-0.01695268618813128,-0.7502649498991725
31,-0.5365576462211443,1.056303720898241,0.8573728482963168
32,2.8885701565247297,1.4005048005829246,5.204586879124232
33,0.7504574339921527,-1.564538730375111,0.945831296893727
34,1.3455938510303964,0.5689398798124872,0.9839898128062166
35,1.3672458063713813,-0.12191850514089746,1.1668795099743159
36,0.47843822831164246,-0.847887980998864,-2.1168542812611726
37,-1.634763777705147,-0.750789545438009,-1.6829817503796525
38,-0.5998195676770597,0.6597422057231995,2.594352368462525
39,0.2450537838767421,0.3465745946360088,0.8985898589478074
40,1.5883156903646263,1.4561343823176518,1.9739105670211599
41,1.6629028816516298,1.3122423332497604,3.0657850772880453
42,3.6122600974115673,1.4182438720542565,6.480817158867393
43,0.07664014681167952,0.9732799330299533,0.4086182869949262
44,0.5565568164181658,-0.5110226605757305,0.8141691469345476
45,0.8674442995670014,0.46643118940174727,0.948149244227657
46,2.6644787383396316,0.804685892511022,1.0887701389347706
47,0.8914258550329481,-1.3352218891346306,-0.008817931346982055
48,0.23557994506256924,0.33827185899041423,2.8958367288309756
49,-0.6204095986370205,-0.8732781213730136,2.106487770033249
50,1.9672742674331054,0.5753572670786541,4.100161314511216
51,0.5689142374943604,-0.10628397270851657,1.7265718662486527
52,1.1555993769463149,-0.8314893077738167,0.2984253293787691
53,0.588577008760383,-0.02522980919998531,0.632627294248939
54,0.20767441575500017,0.34603356046977596,2.2071510160445693
55,2.5898141648455812,1.1252091967571816,2.896984534010131
56,-1.3275991642475542,-1.1602757420188121,1.51667749317759
57,2.0983095133609684,1.4322700306677836,0.30364135333142594
58,1.5370216051599028,1.38352232902689,3.591085607993153
59,0.08891726275178391,0.2305223146506495,0.38320221567078605
60,2.2499500484956463,-0.13125643465407433,2.136150416752677
61,-0.3443390755075299,-1.5426604486121127,-0.6549119205060558
62,-1.1192715988025244,0.19714147454664988,0.3072818313223118
63,1.062370360080502,0.08744969645394102,2.2034100379192387
64,-0.7200413580336791,-0.7108070206586511,-0.37670988525591703
65,-0.7105918863598528,-0.18375697430206545,0.9006298204298677
66,1.9942367187399879,0.3653310551245107,0.726802669340707
67,0.5223884381800057,-0.42790888464334337,4.577896494033338
68,1.260733527504067,0.695860947568894,2.331088696247523
69,1.8084754495355235,0.7517246773532886,2.751742326755722
70,-0.7594567196025359,-0.5772404710644227,2.433972557216661
71,-0.9627833547185881,-1.6445304579145688,0.12573660077977
72,1.2051380300383634,-0.10156192274736171,0.0894398432389536
73,-0.7874151476545395,-0.816240034983309,-1.3698082593053789
74,-1.2171289130612406,-2.643932658248161,-4.200190926202676
75,1.4990363323326323,2.1962859450888605,3.0291839587952722
76,-0.5583982825882987,-0.9774310715022386,-1.3060317631340785
77,1.201679156334038,0.16267461812491282,5.121350335292928
78,0.7772654852614316,1.0031001424580024,2.455407544306887
79,-0.32545488604925077,-1.308126610359525,-0.36025445656889055
80,2.190525776796748,1.6330369191056935,4.13215688152726
81,0.27579506707808593,-0.00911158113967802,-1.1542862430326895
82,0.6222072155333637,-0.45573374770994046,0.8748938591579912
83,-1.4083234542316987,0.37881268480261215,1.4779154203362355
84,0.792644158551918,0.9142978965743785,3.857997959572801
85,0.015684984903551302,0.06439648186852553,-0.6363100851811883
86,0.1514638988942467,-0.23104100586148635,2.286939608405949
87,-0.10024293058201035,-1.2888372168649815,-1.9151941156830148
88,-0.17570281783769998,-0.10040982876805446,0.33794796894322765
89,0.2927220852228321,-0.3721822081012167,1.2070121681404768
90,1.6410196157834995,-0.3247260255824922,2.712890723219779
91,2.2979625598955167,0.6110619854969568,3.5495051795918924
92,-0.23398505367947336,-0.5335092140217541,1.0260743218765926
93,1.314664139207443,-1.202577015200369,1.8897119111008016
94,1.671491504772941,1.5229483877670789,3.941337830559179
95,1.2109020743935506,-0.09342562982087942,1.7426660332751316
96,2.001355285090402,0.1437977408718669,3.4902626936296794
97,-1.6929430074132918,-1.023845599687654,0.2711708635489153
98,1.9073522042770763,0.43697368137064696,1.7432976048951048
99,-0.9366466789555384,-0.6010843605465237,-0.19476468437217154
