,x,treatment,y
0,0.7320241987473864,1.0,3.40811489301438
1,-0.6372428543259728,0.0,3.278390428993715
2,0.5483034294829514,1.0,1.9506855794310551
3,-0.7214569657643557,0.0,0.4110964549967696
4,-1.0104011121332406,0.0,-0.855454058384489
5,1.7109247296987375,1.0,6.676137221012494
6,1.70117108446563,1.0,2.638048266215159
7,0.889596183826222,1.0,4.856033270479163
8,-0.7364824870247194,0.0,-0.9335492290224359
9,-0.19485479022701663,0.0,-1.4196998178367974
10,0.4211066826361144,1.0,1.2054614690396532
11,1.7853087042917128,1.0,2.609692751779942
12,-0.832297337541783,0.0,-0.766461197772989
13,0.2961369615636823,1.0,3.4231829235004465
14,-0.04111922883931432,0.0,3.4154430029403247
15,-0.7100656903499617,0.0,3.7811880300386274
16,-0.6145450369621376,0.0,-0.4144636999616367
17,0.29246335439177534,1.0,1.4104692265724434
18,-0.806048324186013,0.0,4.705029687350745
19,-0.20319554386754562,0.0,-0.6253568819911767
20,-0.990962951194575,0.0,3.090204018013969
21,-0.17914521357309623,0.0,-2.022869964934972
22,-2.5735261348040543,0.0,-6.314454250154377
23,1.7809803612663733,1.0,5.672648369967103
24,0.581796783241785,1.0,3.6251728138084625
25,-1.418963935417092,0.0,-0.9072031864090164
26,-1.6156202233292514,0.0,-1.2609857876268742
27,1.6276503052972782,1.0,0.856883593703003
28,-0.35590541036741985,0.0,1.2834098527217517
29,-0.3686692397481026,0.0,0.7496159538422902
30,0.7752173966323285,1.0,1.722819571631046
31,1.5760409548068597,1.0,6.944620878598181
32,0.04984460417048507,1.0,4.096591652941726
33,0.27069149291418626,1.0,4.092932236735808
34,1.0029287518346712,1.0,5.872624765397571
35,-0.8145823596018541,0.0,-3.624488206746074
36,2.1195090352887886,1.0,2.1453328156584823
37,-2.5628484055348757,0.0,-2.6593079219198366
38,-1.544661083814305,0.0,-0.7813319745181835
39,-0.5218542469164339,0.0,0.5313713856666482
40,-0.22266831676860602,0.0,-1.0438023931934524
41,-0.6563815632454708,0.0,-0.9384158650103314
