,x,treatment,y
0,0.813106572864669,1.0,4.38190645276507
1,1.507519177835819,0.0,1.5444025634865515
2,0.8934759446629783,0.0,2.974614804602669
3,0.9184948562932151,0.0,1.0884053658985213
4,-1.538501185247768,0.0,-3.2835509697763237
5,0.03255730033596856,0.0,5.194095389385433
6,-0.21793490331230808,1.0,1.8814780432583347
7,0.7842948004486687,0.0,0.989147998101914
8,0.8230475242596754,1.0,1.0305354325800609
9,0.10875753474353787,0.0,0.8293631878655567
10,1.3490589330088036,1.0,8.588956761454405
11,-0.06671957464311176,1.0,1.7734194511284562
12,0.3221699401176229,0.0,3.0454492408172777
13,-0.7179739206314151,0.0,-1.8400445415603373
14,0.8579144068451392,0.0,0.3428703878899635
15,1.1717732705059332,0.0,3.347590304585819
16,-0.038663047957409546,1.0,3.2613871826046497
17,-1.8712764802859203,1.0,0.23601842659407524
18,-0.4144902978516043,0.0,-2.5347101741353337
19,-0.08461917548828904,0.0,-2.301618428435302
20,-0.19076469149723374,0.0,2.37512042102257
21,1.2549714276830295,1.0,3.132932617038382
22,1.805074334754208,1.0,4.817907383639138
23,0.388971566210603,1.0,2.194627890060065
24,-1.740916308742618,1.0,-5.338203772378286
25,-1.3198749769513967,1.0,-2.6427741442611046
26,0.7451169384181068,1.0,-0.654494154531081
27,0.8566790609177484,0.0,2.243800271181397
28,0.9485908870562875,1.0,4.067677734849028
29,-2.0659289350912724,1.0,-2.516596570981621
30,-0.19680719757533469,1.0,-1.5785624753897232
31,-0.7102861455428352,1.0,-1.8077153741820517
32,-0.7791536714006564,0.0,0.5589934979878443
33,-2.241546764079342,0.0,-4.669487524213472
34,-0.7198441762549138,1.0,-2.188542839381657
35,0.03231348559980508,0.0,-0.8395907089281647
36,-1.5149678243634503,1.0,-3.8988844498814954
37,0.6961352114286717,1.0,-0.3146299815442286
38,-0.2088886379232047,0.0,-4.944591321041495
39,0.45468082590310627,1.0,6.0673729601696955
40,0.624330921572881,1.0,5.515329023929953
41,-0.08951535498135897,0.0,2.9876102409747265
42,-0.7003446292238114,1.0,-6.085481735555709
43,-0.2637100297185989,0.0,1.2547360837578723
44,0.2684646745295932,1.0,1.6761456326755972
45,1.1991081933397858,1.0,1.6210822616484952
46,0.5189621314143644,1.0,0.5530347957121481
47,0.43497345462377535,1.0,2.0514485762904173
48,-1.0903104668077237,0.0,-0.02371093845590133
49,-1.2530970383162705,1.0,-0.4479825283991381
50,1.0215805219961058,0.0,1.3873292534172634
51,-1.3988565709677325,0.0,-4.501644774549005
52,-0.4414860418973549,0.0,-3.256498616940355
53,0.14123397622363756,0.0,3.2791485632619755
54,-0.922685399535115,0.0,-2.6620901272955377
55,0.7814303669944934,1.0,3.6308481930394247
56,0.7362273841888802,0.0,2.9264620647117447
57,-0.26682214287733674,1.0,2.44095067262543
58,-0.23690424643193256,1.0,-2.2902279369235687
59,-1.246763919443752,0.0,-2.9885010429264183
60,2.4422383936879055,0.0,8.889727796082607
61,-0.24285865199424464,0.0,-2.8536979344358335
62,-1.0472232224869629,1.0,2.5239896167577807
63,0.18909869516485214,0.0,1.8185279282829714
64,0.23774444163062328,0.0,3.5968206103664917
65,-1.684345018262325,0.0,-2.6191230604868534
66,0.01853169347503684,1.0,2.6572029374047688
67,-1.0233919195171586,0.0,0.9174801647191133
68,1.2405082236033986,1.0,-0.7814272691416644
69,0.38633649006722554,0.0,3.6968665814352257
70,2.6440065120987715,0.0,8.840736371770372
71,-0.7487504632107437,0.0,-2.011592584628798
72,-0.13592677369373599,1.0,3.1957997052282945
73,1.0229105870376192,1.0,0.1677333181020546
74,-0.6578212719751492,1.0,0.6656865787126696
75,-0.872608008168675,0.0,-1.905516008947766
76,-1.1038105382645034,0.0,-0.05053591237972027
77,-1.518484192044218,0.0,-5.439748273018209
78,-0.6240062358514354,0.0,-2.408515447738094
79,-0.48173455333876625,1.0,-2.91188216316877
80,0.2647148216332208,1.0,1.8585358902615732
81,-1.294772557674556,1.0,-2.8647589668924147
82,0.6819786793878724,1.0,0.1467051709631213
83,1.8042850135825108,1.0,1.2481931581153143
84,-0.8025369090384853,1.0,0.3868332716961478
85,0.6806923674408638,0.0,1.7013372751833111
86,2.7306554744032185,1.0,11.696077424579011
87,-0.8236094369971544,0.0,-6.521212875817771
88,-0.5461395114977442,1.0,1.4309648411141502
89,-0.309603837472835,0.0,-1.4458827109468804
90,0.7010587307187547,1.0,2.365599631397985
91,0.5275829935736821,1.0,3.4292904037966436
92,-1.1284343907153942,0.0,-1.5840570813528563
93,-0.8694673923556838,1.0,-2.907394853127874
94,-0.18037271362615984,0.0,-0.07932306392425477
95,0.06940231725823091,0.0,-1.3320787805876904
96,-1.2127991735392198,0.0,-2.821176830693861
97,-0.11634822810526464,0.0,1.4406215268413256
98,-0.2096167367261001,1.0,4.299401537377857
99,0.95741489653692,1.0,5.7028107468792255
100,0.08387377608011186,0.0,6.0037331646868175
101,1.5665930581946363,0.0,6.1353960563762815
102,-0.22764283558932943,0.0,-1.9538573882874708
103,-0.16961047135213483,0.0,0.6415617573541621
104,-0.2523036221875922,0.0,-0.043579413602956585
105,1.6903703747740246,1.0,5.775039432433476
106,0.9707939864539282,1.0,5.2000353444139025
107,-1.0905593358118357,1.0,-2.049402589558983
108,0.3283085169606136,0.0,1.7683068847304526
109,-1.3027172766470438,1.0,-5.6450758074563
110,-0.16490572393744596,1.0,1.1895185128593182
111,0.20946170661828445,0.0,1.4466014916114396
112,-1.1217947900342615,0.0,-5.255578140372075
113,0.2935388999409657,1.0,-0.2643820594027755
114,0.07635393241492025,0.0,1.5910690878865497
115,-0.8751869823950693,0.0,-3.439071239070126
116,0.023554535103439567,1.0,0.9570762605865011
117,-0.1772917272521013,0.0,0.6119091485913899
118,-1.0668541148351647,1.0,1.0871934930272644
119,-0.4976461134996031,1.0,0.42799213898464084
120,-0.5738877825915273,1.0,2.7734838335260985
121,-0.2098201003421522,0.0,-2.942618329133178
122,0.6249284241348755,1.0,3.432080326242806
123,0.3075275212043641,1.0,-1.4515605708281079
124,-0.5157137476077103,0.0,0.7754182321709884
125,-0.2513079752773733,0.0,-1.6248897494841112
126,-1.3097313227040783,0.0,-3.070516045262074
127,-1.2256428868233926,1.0,-5.119284900159039
128,1.1146489657823395,1.0,2.353134603702901
129,-0.30449308786347284,1.0,2.82546301064433
130,-0.09090020391705207,1.0,-3.7638721115356404
131,-2.252956110483068,1.0,-7.740376775617932
132,-2.586571451543058,0.0,-4.142969214455574
133,0.6916600279917966,1.0,-0.3271925356455827
134,0.06511412638459835,1.0,0.7911388243162167
135,0.4965349265463373,1.0,2.0070808774555635
136,0.5920194039871268,1.0,1.1279916947782347
137,0.5334197673574037,0.0,2.068126141723599
138,-0.7787552434376757,1.0,1.1675533118971924
139,1.345562043313273,1.0,5.520728810343642
140,-0.7661327925089987,0.0,-5.006997360770114
141,-1.8673549567909171,0.0,-5.747230359737489
142,0.08419693465853803,0.0,1.0931057931017567
143,-0.7671565666175156,1.0,-0.7083805232553934
144,0.7692574230240149,0.0,3.190467119726991
145,1.8492336727513536,0.0,5.614690545616603
146,0.6842629797337008,0.0,-2.577877543463726
147,-0.08141894444426916,1.0,1.5856640356640976
148,0.9405962047010381,1.0,4.5454762112068225
149,-0.2800589935223549,0.0,1.4914583917485411
150,-1.3428138158772545,0.0,-0.6523417267898375
151,0.7137904391061496,0.0,0.18314453452326318
152,0.14852654430114595,0.0,2.9125795904900205
153,1.3609209439553083,0.0,3.7120177784858672
154,-2.5135035288644785,1.0,-9.5927178005681
155,1.8945608512720107,1.0,8.028005121911301
156,-0.6790703762629967,0.0,-2.0543107447209
157,-0.6208276198738544,0.0,-1.1236182231822411
158,-0.9745266994527593,0.0,-0.5536758662849801
159,1.5349941339628084,1.0,6.282252491163069
160,-0.01750154958043469,1.0,0.30835012835232606
161,0.21708964877556725,1.0,-1.1594246300851134
162,-0.2895883485628078,1.0,-2.6700451139618386
163,-0.8106854761140353,0.0,-0.6706411233272392
164,-0.7540941038149912,1.0,1.5511983114389667
165,-0.8299203456488785,1.0,1.7141724744968956
166,0.03470783564700389,1.0,-0.33345980563944444
167,0.20920037477242376,1.0,-2.690490796539495
168,1.623786692059914,0.0,3.6422293402721415
169,1.3039654866274577,0.0,4.232125482418545
170,0.1568747051778208,1.0,-0.9718191972282115
171,-0.22749832847010737,1.0,-0.4391276881324595
172,-0.04158606468098514,0.0,-2.6772605000254237
173,-0.7081958152742208,1.0,-1.3231105790227389
174,-0.7893539748603436,0.0,-1.1822769261930839
175,0.21257170517902801,0.0,2.552669521557806
176,-0.012855915131753444,0.0,0.5901288019914123
177,0.23998420711463123,1.0,0.32918369948093984
178,2.443467928066403,1.0,3.113958371800775
179,0.23020931291440266,0.0,1.0823974944831019
180,0.8136920351332053,0.0,5.499010981730321
181,0.3931448765237682,1.0,1.926464272023292
182,-0.5278039414956753,1.0,-0.12388544219259112
