,x,treatment,y
0,-0.30009641013641997,1.0,-0.49940890120401005
1,0.12413469196720284,0.0,1.2127851855646072
2,0.6081221167968393,0.0,1.9585121697125822
3,-0.3822768792761853,1.0,-3.6044561029816946
4,-0.10539424135663118,0.0,1.9638233184607659
5,1.613176522024901,1.0,2.2491790131044773
6,-1.785147697244703,1.0,-4.60619082737801
7,-1.343051514165978,0.0,-5.125717574417314
8,-0.12939236960936593,0.0,4.196295312820276
9,0.07701369772173255,0.0,-0.19472388259426637
10,0.37855280998454544,0.0,1.1970287333479313
11,-0.45927284424212406,1.0,1.018192358998101
12,0.05662224066259232,1.0,0.9732548459080725
13,-0.5007815465181331,0.0,-1.6801752935131007
14,-1.3725358046787226,0.0,-0.06979107740469592
15,-0.5911656283605606,1.0,2.2471011987528158
16,0.2299614405410241,1.0,5.508269579928886
17,-0.10731103830903099,1.0,1.2684067366629774
18,-0.036530489725518756,1.0,3.132223441989998
19,0.15569027046590678,0.0,3.512697908302349
20,0.3982917650232277,0.0,4.786203451835318
21,-0.0776344951661643,0.0,-2.321297187179673
22,-0.477200225070145,0.0,2.825402137753951
23,-0.9693109713431579,0.0,-2.510687196406094
24,-0.013807853455242047,1.0,1.038547161859755
25,0.40851241606530475,0.0,4.863091502491626
26,-0.17379629292640292,1.0,1.3770682938013872
27,-0.5181399062473299,1.0,-3.5587445970576774
28,-0.27064125255391785,0.0,1.833742530351115
29,-1.783550278219174,1.0,-3.4784903623228587
30,0.5554971914598872,0.0,2.0164998123797506
31,0.7824548561629677,1.0,1.7994894923392473
32,-0.5056785141918161,0.0,-3.4429897839919645
33,-0.0979924145739423,1.0,1.4532157474884362
34,1.0775965785790216,1.0,2.428181419178615
35,0.36727447567240046,0.0,-3.0337009490418274
36,-2.0728025488078727,0.0,-6.2328062359559055
37,1.6422117437265773,0.0,4.272968675352228
38,-0.4622044844521748,0.0,-2.0852957799961924
39,-0.5391885138650221,1.0,-5.31637743436321
40,0.1637580582810223,1.0,1.8588494595019798
41,0.5406075175868483,1.0,2.4338908131367027
42,0.12914046072912266,0.0,3.528566343281509
43,0.21646998986041088,0.0,2.434972704875777
44,0.6861451486196458,1.0,-0.8605691249202141
45,0.9244116603609597,0.0,1.2578674262823293
46,-1.581843911769606,1.0,-1.4479170590884207
47,-0.18950901958788072,1.0,0.4736435999519869
48,-0.11349708924951572,0.0,-2.3388095241686253
49,1.237851498103099,1.0,5.05433819049905
50,-0.9223797802143942,1.0,1.0317244545390323
51,-1.265748724186865,1.0,-2.2600562223166785
52,0.4581778062270039,0.0,1.892995419808877
53,-0.18949033598937717,1.0,-0.30377419769149383
54,0.7376742946125474,1.0,5.83953884724043
55,-0.36068646917750546,0.0,-0.6846134894120326
56,-0.05050315271830437,1.0,3.946837572963796
57,-1.3235931814555457,1.0,-4.939684194342153
58,0.4521444294045843,0.0,4.25256437430235
59,-0.3632437663090607,1.0,-0.04718576008550723
60,0.689599918000744,1.0,0.21207895302019653
61,1.2544608794769434,1.0,9.814544355623743
62,1.5538404851124419,1.0,5.0179589177154975
63,-0.04115332714865954,1.0,-0.8409424435319468
64,-0.1856804032045021,1.0,1.0804763885505215
65,-0.645214068792767,1.0,-1.5874614831748177
66,0.23059016428472595,1.0,1.260797476989501
67,-1.3319176752808501,1.0,-4.102836064845388
68,-2.2385812385450095,1.0,-4.407101580528815
69,1.3065717052338626,0.0,3.0532395316377503
70,-0.1889425252523203,0.0,1.535108262969357
71,-0.5060464959837679,0.0,3.1640823026022984
72,1.1470549303399318,1.0,3.5290895525661377
73,-1.098684904203298,1.0,-3.4632417285641193
74,1.3661150671101336,0.0,7.484560744490409
75,-0.5543798663623104,1.0,-0.7246580262123133
76,-0.28931849858719866,1.0,-0.9704863230058143
77,-0.5662091997194584,0.0,-0.03746871866054424
78,-0.9227509073891893,0.0,0.0823159542669556
79,0.16641220120039643,0.0,1.1499050143987177
80,0.8365104434450418,0.0,1.5173585278758646
81,-1.1294946481393198,0.0,-6.259899109050485
82,0.9864818752278282,1.0,-0.27980726063877315
83,-0.12477039616645372,0.0,-0.1061959748314209
84,1.3867148269926974,0.0,3.8126086494089773
85,-0.1758226856384517,1.0,-3.622638193457075
86,0.0020560522067009563,0.0,0.4411019187218095
87,-1.6748317096281162,0.0,-4.418693480290506
88,-1.549446370102787,0.0,-3.7019728584594955
89,-0.49753229403901367,0.0,0.407317881186386
90,-0.16456841935723732,1.0,3.454225740064527
91,-1.1722985572154214,0.0,-2.647391038881702
92,1.3168019955292576,1.0,7.518258158811025
93,-1.2691153346357888,0.0,-0.9705600563820393
94,0.023123012251885556,0.0,-2.474655429881723
95,0.4070620333791862,1.0,2.9424520408935155
96,0.9314403843823195,0.0,1.3092389284744403
97,-0.701676227145502,0.0,2.8501125750028105
98,-0.7236204372047115,0.0,-2.6085871808398826
99,0.012257660726527002,0.0,-0.9485171594029637
