,x,treatment,y
0,-0.3447749986978202,0.0,-0.004447569707397014
1,-0.48474937760942327,0.0,-0.1789698176269892
2,-0.7954606949405099,0.0,-0.48009901469568783
3,1.326540475708436,1.0,3.718208030353186
4,2.1945270507121695,1.0,4.73099336855902
5,0.24890028492371402,1.0,2.3732053697978976
6,0.5371330552154036,1.0,2.6613646143834644
7,-3.2457024452703678,0.0,-3.388493443495244
8,-0.6620969763504827,0.0,-0.26798472677850715
9,-0.4278955067877531,0.0,0.07445744446077071
10,-1.5436494101209388,0.0,-1.3244496806247683
11,0.46238555357744726,1.0,2.6481049864494444
12,0.6540018592508696,1.0,2.706526632524935
13,1.3203411289007583,1.0,3.6047888140469997
14,-0.1288998872289818,0.0,0.2112940573538016
15,-1.0312228097466989,0.0,-0.6829866039713333
16,0.8992522713218838,1.0,3.0973488441036503
17,0.021741531274048556,1.0,2.017991949345661
18,0.8036895545611717,1.0,2.8785055969385276
19,-0.2755079309608903,0.0,0.07923033146464298
20,0.5882910408031359,1.0,2.6268826559723757
21,2.380727124888453,1.0,4.717009258960076
22,-0.5368295080953023,0.0,-0.16938011293949728
23,1.2855869803715327,1.0,3.5730233453148554
24,-0.8557643507749942,0.0,-0.6358933698131202
25,0.41341821843851395,1.0,2.59525144455438
26,0.1116914815301329,1.0,2.163756473971848
27,-1.796104319010313,0.0,-1.7672859721483292
28,-1.2092918359730032,0.0,-0.6031790618720851
29,-0.20976387522746076,0.0,0.277364871349907
30,0.41128706662974535,1.0,2.450874569951649
31,-0.08236225417942052,0.0,0.47487122522490627
32,1.0834861450941244,1.0,3.3435211181965028
33,-0.605082748056573,0.0,-0.19739689825121964
34,2.4692790423024253,1.0,5.07731319025109
35,1.181620966208208,1.0,3.4622186639388772
36,-1.9465018851230287,0.0,-1.781462621760291
37,0.5518410518375171,1.0,2.660119514280149
38,0.8401787127913247,1.0,2.976510502976828
39,1.314009746353516,1.0,3.5921499703544724
40,-0.5903893940512671,0.0,-0.13940893852589298
41,-1.5758596337080977,0.0,-1.309062763363355
42,0.047200891881588596,1.0,1.9954321500227727
43,0.5164150327784831,1.0,2.756141340499149
44,0.482165850962209,1.0,2.3418074251635788
45,0.7361885766990146,1.0,2.681143224743054
46,-0.6969177106448519,0.0,-0.2819425644116863
47,0.3878152556917705,1.0,2.444961968838847
48,-1.594951139684729,0.0,-1.450445302083615
49,-2.024399915424346,0.0,-1.8288672958134025
50,0.6730621789158406,1.0,2.7874670184408825
51,-0.7629796478656186,0.0,-0.6470277049298185
52,-2.2447433041874585,0.0,-2.1977108446302225
53,-0.4116050934787109,0.0,0.0024670442828568385
54,0.5623774883533221,1.0,2.5838125827832332
55,0.47817706318926845,1.0,2.6247275555302614
56,-0.01005390352014886,0.0,0.5405904748331589
57,-0.2626965611619211,0.0,0.14149888877520256
58,-1.1031312621615608,0.0,-0.7149358417295355
59,-3.201862756114835,0.0,-3.275584622956484
60,1.2025441303341948,1.0,3.4117994418267337
61,-0.9335235944594915,0.0,-0.648864343391104
62,1.9577379928902963,1.0,4.349943891897988
63,-0.43988282492972364,0.0,-0.044565920846342116
64,0.941820949439303,1.0,3.111238018781876
65,-1.4857634619852484,0.0,-1.2553625987574395
66,1.1339951705224756,1.0,3.34218052328424
67,1.2653698411678467,1.0,3.459628503980971
68,-1.226920441538041,0.0,-0.85689623075898
69,0.9312757913398575,1.0,3.040309620458825
70,1.065163226008373,1.0,3.3716082158369365
71,-0.2527523763534515,0.0,0.2063742195651651
72,-0.20136110874791055,0.0,0.15294410997059532
73,0.15511497579000447,1.0,2.2315234253050535
74,1.335148576840099,1.0,3.6909482313932025
75,-0.4746664204440003,0.0,-0.06797259495489757
76,-0.8915463478081365,0.0,-0.5692356077346267
77,-0.16921307917291897,0.0,0.2717894622982003
78,0.9409268213880551,1.0,3.310060523031242
79,0.5272913075831415,1.0,2.6563862304866674
80,1.214795343462143,1.0,3.4412968248969915
81,-0.7591678615092649,0.0,-0.47549339893993864
82,0.0817696681698484,1.0,2.0238133682911283
83,-1.0260083877448158,0.0,-0.7284903461127926
84,-1.1542572266594142,0.0,-0.967210496247581
85,-0.7724060776638062,0.0,-0.3864855048082745
86,0.6375099413420998,1.0,2.770315979820462
87,-2.056591789435939,0.0,-1.8828162530561352
88,-1.004857207474112,0.0,-0.6833099491153289
89,-0.21708999397012504,0.0,0.16541974904373935
90,0.26920148535893357,1.0,2.3486902368701337
91,0.7772483305637851,1.0,2.9988594253608603
92,0.1467002591650179,1.0,2.240803959544662
93,-0.7760131692758706,0.0,-0.46362899983780365
94,-0.4311183480572215,0.0,0.07539256361557654
95,-0.44700709908088976,0.0,-0.24729509638598385
96,-1.120576375929156,0.0,-0.7392675146273456
97,1.1887154373801945,1.0,3.467520653045122
